Data_Point,H_form_pareto_k,B_form_pareto_k
635,-0.01999251472151124,-0.06892932606742994
636,-0.043102711103523955,-0.09469812518527247
637,-0.047781275826179886,-0.07979622670861299
638,-0.09410020862778679,-0.16330925028129173
639,-0.09137868308966783,-0.12439163377072618
640,-0.095052350532169,-0.13742441754425125
641,-0.09787961262110045,-0.14107392143759717
642,-0.10240761290959677,-0.14747326780312475
643,-0.11245452536398289,-0.1442687542102639
644,-0.12892614370099725,-0.14703064706694952
645,-0.07679910214873134,-0.04079829276043982
646,-0.06706918325242132,-0.12311228748480046
647,-0.07978027367662116,-0.1676514327111299
648,-0.08986221809680085,-0.16383081356609155
649,-0.09719808965508957,-0.14575835971116594
650,-0.09915768438452685,-0.14230693141179243
651,-0.0989782901619191,-0.14174750632291203
652,-0.0987256391332418,-0.14114177328412755
653,-0.0984799057525096,-0.14051578291676214
654,-0.09824594496673748,-0.14026425078537313
655,-0.09802947621472341,-0.1400809897538737
656,-0.09783953277914495,-0.14038315567007298
657,-0.09804473632282372,-0.1418219832404759
658,-0.09919250911336286,-0.14294340268463562
659,-0.09909956632232599,-0.1422806896182919
660,-0.09871595198744393,-0.14165901251625476
661,-0.09957473365981644,-0.14110547298695483
662,-0.09952757204021631,-0.14063210434292148
663,-0.09948794404876787,-0.14023948522143226
664,-0.09946206603989863,-0.1399237962771606
665,-0.09942573266356587,-0.1396701786121611
666,-0.09930408362699768,-0.13945795055141824
667,-0.09920485216031347,-0.1392645964203951
668,-0.09911150320542543,-0.13906728285340755
669,-0.09900945124753593,-0.13884956433080145
670,-0.09889345546300192,-0.1386033087243298
671,-0.09875778934118616,-0.1383284627749899
672,-0.0986061285750495,-0.13843149305202435
673,-0.09844288102154047,-0.13855863210915859
674,-0.09827027440171497,-0.13867843701151558
675,-0.09808451113360427,-0.13876751405195983
676,-0.09787279859837064,-0.13880972742884373
677,-0.09761254125968548,-0.13880198231046492
678,-0.0972749182617858,-0.1389501385443785
679,-0.09683593684625885,-0.13926927177691914
680,-0.09629735889316109,-0.13946307591190676
681,-0.09571019441622694,-0.14002237026478767
682,-0.09521596303318212,-0.14015411891535928
683,-0.09501832965600808,-0.1402713711174636
684,-0.09533316749027722,-0.14013504567600557
685,-0.0962865173889298,-0.13901337998240676
686,-0.09819669136979084,-0.13654370769566582
687,-0.12382428712856293,-0.13267318848648185
688,-0.06447421209817607,-0.14467247926357302
689,-0.10044044184732923,-0.14086646496519778
690,-0.06962444631588852,-0.11805006367293419
691,-0.04275669188514246,-0.09822073902646328
692,-0.009750476939904227,-0.0899611560415309
693,-0.02167007589012181,-0.10359002625573242
694,-0.09713236997427936,-0.137762075845032
695,-0.09724175191040615,-0.1390701706185477
