Data_Point,H_form_pareto_k,B_form_pareto_k
5023,-0.026176239178795538,-0.214144216198817
5024,-0.02601174531913527,-0.21697589329737163
5025,-0.025486199835104695,-0.2196300338234292
5026,-0.025993195124294665,-0.2191110152103582
5027,-0.02567991699252169,-0.21890657385110487
5028,-0.02521132640039961,-0.22014442265725684
5029,-0.02481487270001313,-0.22170810980541392
5030,-0.02501306104949131,-0.22650288685108913
5031,-0.024934794591032913,-0.23035057170371626
5032,-0.025231821520594205,-0.2338387299218565
5033,-0.024227598279073788,-0.237495000795851
5034,-0.021813605929363454,-0.2428531008015935
5035,-0.021313615756110026,-0.24890874931486467
5036,-0.019851960228462716,-0.2548540999206401
5037,-0.017762902867725475,-0.2585003827071859
5038,-0.013582639010887531,-0.2610889286175801
5039,-0.008885206507273778,-0.2642115579587091
5040,-0.003404568781303865,-0.26706993261426
5041,0.00031453421578192173,-0.26850426733158406
5042,0.004890377065811999,-0.2685283885662812
5043,0.015327235198003924,-0.2674404407201731
5044,0.013875275386884722,-0.2658894504375758
5045,0.013815812063614015,-0.2642961460727336
5046,-0.15601492310004028,-0.25550367597100526
5047,-0.18344129037007076,-0.2532118874041722
5048,-0.19671255139711796,-0.2537691802622991
5049,-0.2000894902652294,-0.2555734158548902
5050,-0.1850079322481269,-0.2569649319266393
5051,-0.07223802774794884,-0.2576821138768742
5052,-0.01989872298980132,-0.2593735994007714
5053,-0.01366276339239246,-0.2598220418455472
5054,-0.026028017088122787,-0.2593514088951571
5055,-0.034009161420243225,-0.26055694777030847
5056,-0.03673053689612666,-0.2645635308714388
5057,-0.03708366766977013,-0.27044139000555617
5058,-0.04341446924426663,-0.27665803920092963
5059,-0.045108802110410184,-0.2852757850189741
5060,-0.048215409167393135,-0.2905216805438869
5061,-0.05375864137090078,-0.292980631389713
5062,-0.05871464307460947,-0.2890096401009259
5063,-0.06182421283997403,-0.2802801826515069
5064,-0.05840072988433373,-0.2700681691845881
5065,-0.049820078454665594,-0.2577048623074737
5066,-0.030400231841933936,-0.2582521194142366
5067,0.0029049300520470043,-0.25593009651010223
5068,0.0514388205296327,-0.25025593163890913
5069,0.10400649144776375,-0.25487755745148005
5070,0.6003531697798137,-0.17877306598136666
5071,0.6077832904669032,-0.09231966480624683
5072,0.5977143149696345,-0.06694040245049186
5073,0.5148500056307759,-0.08358442568306858
5074,0.37323860811135606,-0.17799143679538218
5075,-0.32591839473624795,-0.21093331787565323
5076,-0.4009677912194492,-0.2362120055181318
5077,-0.3900804529017686,-0.26751882399830434
5078,-0.14770649230900346,-0.2898696918041737
5079,0.020181616130723605,-0.1577390417511212
5080,0.14395478188559427,-0.15250447174023693
5081,0.055960537025188384,-0.2577823775732749
5082,0.05883651223328168,-0.2635591001458197
5083,0.05523592815899254,-0.26384716603285335
5084,0.04820330656004431,-0.26445267586284993
5085,0.035828769622850115,-0.2649749052066118
5086,0.022578389156777172,-0.26362431645705425
5087,0.005647165544459953,-0.26012016214811245
5088,-0.0039466675729506896,-0.2560877225149288
5089,-0.011899079995787723,-0.25500663891538833
5090,-0.018942435910618057,-0.253001453334407
5091,-0.020677392077068844,-0.24977627177630563
5092,-0.024715014778352112,-0.24815834557637217
5093,-0.028758714379200617,-0.24740945295285877
5094,-0.03043691666008133,-0.24600719355419956
5095,-0.030339856908793105,-0.24522896620096532
5096,-0.032078755922514905,-0.24469502032656887
5097,-0.03292876796272413,-0.243686640861434
5098,-0.03349631030147046,-0.2431521771583318
5099,-0.034622338470221524,-0.24225131577715928
5100,-0.03497459534382521,-0.24141507449059424
5101,-0.0334226964857056,-0.2408744331600567
5102,-0.03424957385890558,-0.241052217970762
5103,-0.0340482095490736,-0.24227872007520387
5104,-0.0343162599737331,-0.24509107738022004
5105,-0.034314095818100326,-0.24652006749175612
5106,-0.03395118237172013,-0.24872627787303278
5107,-0.033857431265462146,-0.2513105950442913
5108,-0.03386359915521945,-0.2533732654901661
5109,-0.03321551931826697,-0.25500894812714003
5110,-0.03356271791767483,-0.2565214970187282
5111,-0.03381512637972613,-0.2594468631405541
5112,-0.035012089868810464,-0.26151676085641445
5113,-0.03343106562076103,-0.264549862716028
5114,-0.0313320267013363,-0.2683545960056376
5115,-0.027761005669412787,-0.2734304662260611
5116,-0.16664526840095337,-0.13607135866259795
5117,-0.1648236007989141,-0.13415440305790982
5118,-0.16111101085063137,-0.14001340009915147
5119,-0.13099972895546053,-0.16073872193933672
5120,-0.1387816397285631,-0.21165929088977475
5121,-0.14489400108410694,-0.26479078245381626
5122,-0.12912769266690746,-0.31362342452873654
5123,-0.07777940791990359,-0.28335083526926663
5124,0.03193750833355123,-0.23339416615424108
5125,0.0829935705461698,-0.240597543518869
5126,0.04780959098516434,-0.24387217580415976
5127,0.00709099191087748,-0.2461864370831491
