Data_Point,H_form_pareto_k,B_form_pareto_k
642,-0.14063919873395292,-0.1440468924653162
643,-0.13760216884634344,-0.15186022175383165
644,-0.15336583184687738,-0.16932434876035105
645,-0.14231090017371623,-0.11688296475507631
646,-0.12713657882313062,-0.11830573244669164
647,-0.10951107605964204,-0.1275940529548404
648,-0.08582403030997617,-0.11256159111375313
649,-0.07543449351225001,-0.08942128343113305
650,-0.1391957604659983,-0.14514028428177356
651,-0.13933367849302553,-0.1449632229163238
652,-0.13945492208624136,-0.14532209511188934
653,-0.13946407656120083,-0.1455051232331874
654,-0.13938340462000362,-0.1455783930789409
655,-0.13915534014557907,-0.14565461173927863
656,-0.13896310372893966,-0.14532730002710675
657,-0.13911182834894745,-0.14483124633702835
658,-0.13893633055203755,-0.14432657980882627
659,-0.13927963722915834,-0.14464317437799729
660,-0.13930770493153274,-0.14423724904346025
661,-0.13933899807563385,-0.14434991855016843
662,-0.13939170159202308,-0.1444352269071138
663,-0.13969596974922657,-0.14436108566681
664,-0.1397183706473026,-0.14431002178132965
665,-0.13975547314731332,-0.14429286335416336
666,-0.13967613535255957,-0.1443988722379738
667,-0.13968164270295103,-0.14443376382248307
668,-0.13973544822817763,-0.14449762153918688
669,-0.13979603967349677,-0.1445679859057236
670,-0.13986930662624192,-0.14462670120717774
671,-0.13995680697230234,-0.1446625044436995
672,-0.1400560699048972,-0.14465723039104833
673,-0.14016321229403492,-0.14466507102642362
674,-0.1404416851705672,-0.14463547147353822
675,-0.1407268246262241,-0.144580849648197
676,-0.14081550141082644,-0.14467609241371743
677,-0.14072729208790585,-0.14441449925965763
678,-0.14073807021466106,-0.1439117443981299
679,-0.14015848937952707,-0.1437651598709089
680,-0.14027981283676433,-0.1430890115697753
681,-0.14022755863092365,-0.14210296560441593
682,-0.14000879432116967,-0.1424330428958079
683,-0.14001535920836466,-0.14293851556960277
684,-0.14035827156910644,-0.1431190999071663
685,-0.14106480330778898,-0.14403352812065662
686,-0.1412846389283323,-0.14337278500585274
687,-0.15192029491237477,-0.14997009519549354
688,-0.0843857574746141,-0.14214052863592105
689,-0.03875673623160605,-0.07417178997891428
690,-0.022531274720271048,-0.061014374680896724
691,-0.029583711675387248,-0.0634043238276122
692,-0.0655583357803525,-0.07477961295638365
693,-0.15055020490957643,-0.08881739578130801
694,-0.13962516109377507,-0.14324300912432825
695,-0.14015731091124173,-0.1442844094622529
